"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
69,"1","2023-12-28T22:33:26.943866Z",69,"/data/upload/2/c5ca140f-WIN_20231227_10_03_43_Procropped_600px.png","[{""x"":13.317191283292978,""y"":0,""width"":19.612590799031484,""height"":16.94915254237288,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":4.00562712650642,""y"":42.080828202544495,""width"":17.567524331958968,""height"":16.29795127801103,""rotation"":325.5204503899547,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":79.58443289669977,""y"":59.30956371812833,""width"":18.069632261112055,""height"":15.747982703999892,""rotation"":18.58882710909984,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":49.60012858051694,""y"":65.367433532941,""width"":15.040568726023192,""height"":16.94061388582498,""rotation"":351.2062696458312,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":15.34794166736104,""y"":67.95673424995722,""width"":17.80154995045536,""height"":15.98511843375722,""rotation"":327.72435568542346,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",99.313,"2023-12-28T22:33:26.943866Z"
70,"1","2023-12-28T22:35:01.241977Z",70,"/data/upload/2/de70c594-WIN_20231227_10_04_05_Procropped_600px.png","[{""x"":80.62953995157383,""y"":70.2179176755448,""width"":17.191283292978213,""height"":18.644067796610198,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":76.48999708922852,""y"":54.83899866813897,""width"":18.772417387132798,""height"":14.527845036319667,""rotation"":40.94644576816779,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":32.3691157196121,""y"":69.77226761720044,""width"":14.28571428571427,""height"":14.043583535108958,""rotation"":18.434948822921115,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":8.030785341903474,""y"":65.12369482107474,""width"":18.840831165533185,""height"":14.527845036319583,""rotation"":310.8150838748821,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":35.41928684280109,""y"":68.66777898206358,""width"":16.651745034490194,""height"":13.801452784503606,""rotation"":300.2564371635292,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",83.221,"2023-12-28T22:35:01.241977Z"
71,"1","2023-12-28T22:36:44.136400Z",71,"/data/upload/2/9ae41ed0-WIN_20231227_10_04_16_Procropped_600px.png","[{""x"":41.85709779725032,""y"":67.60002238464126,""width"":14.769975786924928,""height"":16.98906275514217,""rotation"":15.106298831200434,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":56.99124753491096,""y"":70.59991994949014,""width"":14.131517565655418,""height"":18.644067796610166,""rotation"":346.1899229081016,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":82.00201950949001,""y"":49.84006479271681,""width"":18.118134418662976,""height"":17.91070285665308,""rotation"":13.956444383710561,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":7.6045761758667,""y"":50.69315747249594,""width"":18.072882781297043,""height"":15.012106537530276,""rotation"":320.3113667983261,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":18.979345487585363,""y"":81.23149579377677,""width"":16.46489104116223,""height"":13.897742066091446,""rotation"":305.53767779197545,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",80.789,"2023-12-28T22:36:44.136400Z"
72,"1","2023-12-28T22:38:11.838956Z",72,"/data/upload/2/3fe01356-WIN_20231227_10_04_28_Procropped_600px.png","[{""x"":14.23401516574279,""y"":43.183677092382474,""width"":16.707021791767534,""height"":14.527845036319647,""rotation"":348.69006752598034,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":35.057071173762324,""y"":62.54609967009694,""width"":16.21622754334483,""height"":16.29793171817848,""rotation"":345.39128652571026,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":84.88618593536464,""y"":62.13167292458973,""width"":18.771014509753233,""height"":14.442849689951162,""rotation"":53.689750289139624,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",74.673,"2023-12-28T22:38:11.838956Z"
73,"1","2023-12-28T22:40:54.132318Z",73,"/data/upload/2/31e76e28-WIN_20231227_10_04_38_Procropped_600px.png","[{""x"":64.82926175294855,""y"":17.85622064913856,""width"":17.1912832929782,""height"":16.464891041162257,""rotation"":345.80144597613753,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":36.28342971950635,""y"":49.056792632434984,""width"":14.962787840456611,""height"":17.068809011683815,""rotation"":21.234704134253263,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":55.505628984820376,""y"":54.31413740197946,""width"":14.769975786924933,""height"":16.464891041162268,""rotation"":21.03751102542128,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":26.99836819452237,""y"":71.43329798579695,""width"":17.514803126990792,""height"":17.730861226942014,""rotation"":343.68614757373973,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":18.217491396086373,""y"":58.060460770649655,""width"":14.383957174586595,""height"":19.019191232910064,""rotation"":35.04937331204724,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":45.52058111380145,""y"":71.42857142857143,""width"":15.012106537530268,""height"":17.43341404358353,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":80.14527845036315,""y"":69.73365617433406,""width"":18.40193704600488,""height"":19.128329297820798,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":74.05232783336308,""y"":48.761581685081396,""width"":15.879850795105,""height"":15.036974020024932,""rotation"":34.20545793810368,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":71.33721087911867,""y"":66.56093524151349,""width"":14.699357554106054,""height"":14.645151948819729,""rotation"":46.52076966114328,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":13.702378833223735,""y"":48.512828828538915,""width"":17.675544794188852,""height"":15.738498789346247,""rotation"":349.2780309406095,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",155.935,"2023-12-28T22:40:54.132318Z"
74,"1","2023-12-28T22:42:35.733467Z",74,"/data/upload/2/6f9335ba-WIN_20231227_10_04_52_Procropped_600px.png","[{""x"":62.37952325888029,""y"":6.710412999423561,""width"":16.707021791767534,""height"":17.917675544794182,""rotation"":3.9451862290356416,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":21.06537530266344,""y"":59.5641646489104,""width"":15.496368038740918,""height"":17.67554479418887,""rotation"":0,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":45.70776892109964,""y"":59.05693854796754,""width"":13.075060532687626,""height"":18.587115149082152,""rotation"":28.14819984786118,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":37.65180731717993,""y"":45.33163456363806,""width"":14.043583535108953,""height"":17.527676845242937,""rotation"":9.275775291622494,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":62.92089888544603,""y"":42.03920887051195,""width"":15.980629539951572,""height"":16.75411931688522,""rotation"":41.80655072671607,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":71.42857142857149,""y"":69.73365617433404,""width"":16.949152542372975,""height"":18.644067796610216,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600}]",80.316,"2023-12-28T22:42:35.733467Z"
75,"1","2023-12-28T22:48:25.501307Z",75,"/data/upload/2/0e970afd-WIN_20231227_10_05_03_Procropped_600px.png","[{""x"":58.923464313669804,""y"":32.05475955669165,""width"":16.179038318594504,""height"":16.403591432577798,""rotation"":37.707941035417264,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":36.74559936012168,""y"":50.03980566372085,""width"":14.922102192027367,""height"":17.06615883762246,""rotation"":4.06152267731062,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":56.65859564164649,""y"":71.18644067796605,""width"":13.559322033898258,""height"":16.22276029055683,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":20.169784009176684,""y"":70.39266466018695,""width"":16.222760290556888,""height"":16.866096166215154,""rotation"":345.9251672541495,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":64.83313901205759,""y"":53.875649322442484,""width"":15.758021787751739,""height"":16.949152542372858,""rotation"":22.26755274023941,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":78.56062285398039,""y"":59.71016970169502,""width"":14.982859387363076,""height"":18.523074462636625,""rotation"":351.64343329350345,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":17.01130812854958,""y"":29.95674130982737,""width"":17.191283292978188,""height"":17.194553021643706,""rotation"":23.369113163480904,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":12.022473723182618,""y"":55.7074220138015,""width"":14.50146624442144,""height"":19.004404899359496,""rotation"":24.034288159442212,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",161.885,"2023-12-28T22:48:25.501307Z"
76,"1","2023-12-29T10:53:40.482119Z",76,"/data/upload/2/8115b7ab-WIN_20231227_10_05_14_Procropped_600px.png","[{""x"":0.0295304387112423,""y"":21.926005043554017,""width"":18.82560364368775,""height"":17.19128329297822,""rotation"":349.24512229905054,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":16.949152542372886,""y"":54.23728813559321,""width"":15.49636803874091,""height"":17.43341404358352,""rotation"":0,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":74.14260970720058,""y"":50.452944774272126,""width"":15.620238059304862,""height"":14.850608432282849,""rotation"":29.74488129694214,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":76.4997352866322,""y"":68.61381269016871,""width"":15.1465834407649,""height"":18.529084261754384,""rotation"":349.5714715225622,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":37.55391922981548,""y"":78.97302620536892,""width"":15.738498789346217,""height"":15.980629539951629,""rotation"":303.15792388467275,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":16.949152542372875,""y"":72.39709443099275,""width"":15.254237288135592,""height"":14.043583535108947,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":32.50142921696732,""y"":62.2475673765049,""width"":16.22276029055688,""height"":15.29249237113151,""rotation"":307.84445846511557,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":81.75285481772377,""y"":40.353650266370494,""width"":17.921414807490745,""height"":14.46936175423673,""rotation"":15.321510074864193,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":53.814687074961874,""y"":63.673498581043894,""width"":14.227961945939011,""height"":17.346360586226275,""rotation"":342.1811110854776,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":39.30185239482446,""y"":0,""width"":18.56739699984867,""height"":15.980629539951575,""rotation"":0,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":50.099223524225636,""y"":47.137159925575,""width"":13.728460613033711,""height"":16.33195836525216,""rotation"":337.52056560289765,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",291.416,"2023-12-29T10:53:40.482119Z"
77,"1","2023-12-29T11:06:22.450914Z",77,"/data/upload/2/ae04082b-WIN_20231227_10_05_19_Procropped_600px.png","[{""x"":33.56743338097878,""y"":25.928720449090953,""width"":15.598491736521664,""height"":15.78863903738161,""rotation"":330.59173694024264,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":49.73784558456554,""y"":48.62321811521066,""width"":14.213931209582512,""height"":15.73849878934629,""rotation"":338.37976377420546,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":1.0465444815701475,""y"":21.9530020458783,""width"":18.644067796610152,""height"":16.142051271895816,""rotation"":351.1333242221475,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":16.707021791767556,""y"":54.47941888619854,""width"":15.012106537530268,""height"":18.159806295399534,""rotation"":0,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":76.36652242348245,""y"":68.07680685893544,""width"":15.254237288135569,""height"":17.245692266238645,""rotation"":352.5830862808626,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":83.47601402234575,""y"":39.87562385367739,""width"":17.01488925142958,""height"":15.33618948322327,""rotation"":16.429301451532808,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":53.39274177902137,""y"":65.3962259747922,""width"":14.043583535108931,""height"":16.46489104116227,""rotation"":335.5014258085673,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":43.979566098330395,""y"":48.063226861441336,""width"":15.078142020901414,""height"":17.69847133554475,""rotation"":41.78451600825065,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":16.707021791767566,""y"":72.63922518159806,""width"":16.222760290556888,""height"":13.559322033898228,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":74.1399611661041,""y"":48.78168302291947,""width"":17.158557957790816,""height"":16.63099136575548,""rotation"":30.963756532072807,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":47.86940301026172,""y"":66.34606007442167,""width"":15.826999181988208,""height"":16.57485312478971,""rotation"":39.382419409871886,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600}]",684.961,"2023-12-29T11:06:22.450914Z"
78,"1","2023-12-29T13:05:29.258310Z",78,"/data/upload/2/25f0db5c-WIN_20231227_10_05_44_Procropped_600px.png","[{""x"":5.811138014527845,""y"":50.84745762711862,""width"":17.433414043583532,""height"":15.980629539951577,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":36.660537655407246,""y"":52.48246993973028,""width"":15.632444414444958,""height"":17.219200770162125,""rotation"":349.7521358888914,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":84.58966578913315,""y"":14.750582413350202,""width"":15.496368038740904,""height"":15.738498789346266,""rotation"":42.489331251341525,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":56.45779518135442,""y"":62.41999936443181,""width"":15.679140399775177,""height"":15.822456229858728,""rotation"":31.12247019679154,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":78.69249394673126,""y"":66.58595641646488,""width"":16.70702179176755,""height"":17.191283292978092,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":67.65503270234997,""y"":52.48832469625163,""width"":13.458632106433274,""height"":16.474752796595492,""rotation"":305.6650015368623,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",7131.63,"2023-12-29T13:05:29.258310Z"
79,"1","2023-12-29T13:08:08.794463Z",79,"/data/upload/2/7079b03d-WIN_20231227_10_05_54_Procropped_600px.png","[{""x"":81.10411694843384,""y"":34.03533506536802,""width"":17.373219723968713,""height"":14.098404701042872,""rotation"":39.98688624496401,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":78.58785277425704,""y"":51.00553778797914,""width"":17.70112800325589,""height"":14.57695323760258,""rotation"":49.7279878188416,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":47.21549636803876,""y"":68.76513317191282,""width"":15.012106537530281,""height"":17.91767554479421,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":72.6646067466922,""y"":70.42800503621358,""width"":16.649184349756226,""height"":14.779528911024887,""rotation"":10.437475351116746,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":25.816215518639602,""y"":46.40429984341746,""width"":16.225912939511446,""height"":16.258830419148946,""rotation"":19.207677415218143,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":25.979139439185506,""y"":74.89596307503263,""width"":16.835237485155435,""height"":16.03186686928242,""rotation"":314.4702014295759,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",157.759,"2023-12-29T13:08:08.794463Z"
80,"1","2023-12-29T13:09:44.946956Z",80,"/data/upload/2/76bc79ca-WIN_20231227_10_06_09_Procropped_600px.png","[{""x"":18.19262157565121,""y"":42.324897594404156,""width"":15.277242614824868,""height"":17.572750474893965,""rotation"":41.98721249581649,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":15.772979466016599,""y"":62.76642443107284,""width"":15.190397993382398,""height"":16.966462996793265,""rotation"":35.909723079177354,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":37.77926766357206,""y"":66.51208973595016,""width"":15.757467458179075,""height"":15.522108296216583,""rotation"":320.83951809846286,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":76.1025365452801,""y"":33.60861576021676,""width"":17.9076485272512,""height"":15.736645738535456,""rotation"":320.88836865021835,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":63.4333787892325,""y"":66.36004313308796,""width"":14.769975786924944,""height"":14.630954263159712,""rotation"":45.23578376987615,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",93.795,"2023-12-29T13:09:44.946956Z"
81,"1","2023-12-29T13:11:16.197555Z",81,"/data/upload/2/87d8c8ae-WIN_20231227_10_06_23_Procropped_600px.png","[{""x"":18.33461307211521,""y"":58.95906123109913,""width"":15.411999703334317,""height"":18.37874540728905,""rotation"":15.106298831199695,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":51.42710038147504,""y"":64.64651660812297,""width"":16.136988733795246,""height"":16.885044283772558,""rotation"":38.222095498697854,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":59.88289041371908,""y"":47.30562037852276,""width"":15.254237288135586,""height"":15.61810260727619,""rotation"":24.993305262258787,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":67.3123486682809,""y"":69.00726392251812,""width"":17.433414043583532,""height"":17.675544794188898,""rotation"":0,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",88.805,"2023-12-29T13:11:16.197555Z"
82,"1","2023-12-29T13:13:41.338124Z",82,"/data/upload/2/daf8ec98-WIN_20231227_10_06_33_Procropped_600px.png","[{""x"":81.84019370460048,""y"":45.52058111380145,""width"":17.4334140435836,""height"":15.980629539951622,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":44.38699068809368,""y"":51.08936890266732,""width"":14.043583535108933,""height"":18.886198547215482,""rotation"":17.809848787887177,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":63.07599501335047,""y"":45.82320780597379,""width"":14.34869399431811,""height"":16.975676024686262,""rotation"":344.33183957824775,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":77.64315219992064,""y"":67.37101544557726,""width"":14.689954969293414,""height"":17.192801903281286,""rotation"":337.01128319792014,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":52.10989721018956,""y"":73.08514522324283,""width"":14.984758515098374,""height"":16.169910400731126,""rotation"":323.6504343356784,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":39.901325325057435,""y"":66.31053195455279,""width"":14.043583535108953,""height"":16.75810733949937,""rotation"":36.426283079009465,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600}]",140.13,"2023-12-29T13:13:41.338124Z"
83,"1","2023-12-29T13:17:18.308210Z",83,"/data/upload/2/67d2fb4c-WIN_20231227_10_06_48_Procropped_600px.png","[{""x"":21.54232855050077,""y"":45.125970414340415,""width"":14.285714285714256,""height"":17.19128329297826,""rotation"":22.680559607024577,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":42.192690079320116,""y"":52.022028070649476,""width"":15.30763840383497,""height"":15.738498789346277,""rotation"":329.7049373611898,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":67.40573826891737,""y"":60.06928799097656,""width"":13.598422627435472,""height"":15.546237739325305,""rotation"":342.84757825978977,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":9.685230024213075,""y"":62.953995157384945,""width"":17.917675544794182,""height"":15.980629539951563,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":53.026634382566584,""y"":64.64891041162227,""width"":14.28571428571428,""height"":17.917675544794196,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":78.15137331184516,""y"":70.32452927834312,""width"":14.033776919987478,""height"":18.227777911607827,""rotation"":343.77980630439845,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":48.520474656383335,""y"":24.592123966007556,""width"":16.317179518513683,""height"":15.625898705587804,""rotation"":349.27673393374886,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":35.361072272007945,""y"":68.70766879976877,""width"":14.769975786924935,""height"":18.15980629539953,""rotation"":350.16214903396803,""rectanglelabels"":[""red_die_pip5""],""original_width"":600,""original_height"":600},{""x"":64.84236697779642,""y"":47.11000535541983,""width"":15.254237288135435,""height"":17.91767554479422,""rotation"":320.7660227682374,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",214.664,"2023-12-29T13:17:18.308210Z"
84,"1","2023-12-29T13:19:28.111695Z",84,"/data/upload/2/48462d6d-WIN_20231227_10_07_05_Procropped_600px.png","[{""x"":4.9070728360024845,""y"":65.16871880187539,""width"":17.312354055308994,""height"":15.224575650916114,""rotation"":332.46802325127805,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":49.39467312348668,""y"":51.57384987893463,""width"":13.559322033898304,""height"":18.40193704600484,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":32.96213742745117,""y"":74.34768576880404,""width"":15.980629539951567,""height"":16.610414742808015,""rotation"":323.43486426457866,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":60.048426150121045,""y"":69.73365617433412,""width"":15.012106537530268,""height"":16.464891041162215,""rotation"":0,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":76.10010195520945,""y"":57.31671627654956,""width"":16.87571973313651,""height"":18.584965688865974,""rotation"":335.27268561331044,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":76.75544794188862,""y"":69.49152542372882,""width"":15.980629539951579,""height"":17.675544794188852,""rotation"":0,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600},{""x"":10.026253686031849,""y"":50.91222163038791,""width"":17.52670023453197,""height"":16.0519666231198,""rotation"":325.6196552761554,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600}]",124.387,"2023-12-29T13:19:28.111695Z"
85,"1","2023-12-29T13:20:11.407744Z",85,"/data/upload/2/84da1a5b-WIN_20231227_10_07_45_Procropped_600px.png","[{""x"":17.05645241935983,""y"":68.27679530282792,""width"":15.980629539951549,""height"":16.188281281819723,""rotation"":346.29303899592117,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":40.27785162670257,""y"":59.19460824257976,""width"":15.18300419743038,""height"":17.054321802967483,""rotation"":32.33763593714235,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600},{""x"":54.519257186330414,""y"":65.41163818427238,""width"":14.043583535108947,""height"":18.409062153646097,""rotation"":30.65066795705212,""rectanglelabels"":[""red_die_pip6""],""original_width"":600,""original_height"":600}]",41.731,"2023-12-29T13:20:11.407744Z"
86,"1","2023-12-29T13:21:06.853342Z",86,"/data/upload/2/f8f11c49-WIN_20231227_10_07_51_Procropped_600px.png","[{""x"":5.918438993327247,""y"":78.30295693078043,""width"":19.854721549636743,""height"":15.254237288135581,""rotation"":318.14902041884795,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":53.892279151900865,""y"":63.9575437388611,""width"":15.496368038740908,""height"":17.932535692215186,""rotation"":20.17765905283261,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600},{""x"":67.70208841032147,""y"":62.92638611837668,""width"":14.723611541727497,""height"":19.909917546055503,""rotation"":321.974353919843,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",50.52,"2023-12-29T13:21:06.853342Z"
87,"1","2023-12-29T13:21:56.124570Z",87,"/data/upload/2/61179baf-WIN_20231227_10_07_58_Procropped_600px.png","[{""x"":29.399244693580833,""y"":45.337291424149726,""width"":14.769975786924903,""height"":17.675544794188898,""rotation"":26.41103063540453,""rectanglelabels"":[""red_die_pip4""],""original_width"":600,""original_height"":600},{""x"":77.96610169491525,""y"":62.95399515738498,""width"":19.370460048426104,""height"":16.222760290556888,""rotation"":0,""rectanglelabels"":[""red_die_pip2""],""original_width"":600,""original_height"":600}]",48.15,"2023-12-29T13:21:56.124570Z"
88,"1","2023-12-29T13:22:39.677683Z",88,"/data/upload/2/0dbb6d28-WIN_20231227_10_08_05_Procropped_600px.png","[{""x"":33.250467379776836,""y"":50.46828506467618,""width"":16.46489104116223,""height"":16.197880866252053,""rotation"":341.86713508892586,""rectanglelabels"":[""red_die_pip1""],""original_width"":600,""original_height"":600},{""x"":67.41870456889048,""y"":41.334793733614056,""width"":16.222760290556888,""height"":18.159806295399513,""rotation"":328.87752980320874,""rectanglelabels"":[""red_die_pip3""],""original_width"":600,""original_height"":600}]",41.454,"2023-12-29T13:22:39.677683Z"
